frame,time_seconds,track_id,class_id,confidence,x1,y1,x2,y2,center_x,center_y,bbox_width,bbox_height
204,8.16,47,0,0.6521981358528137,465,0,910,672,688,336,444,672
204,8.16,36,0,0.8170897960662842,201,204,249,312,225,258,48,108
204,8.16,39,0,0.8755060434341431,1015,98,1158,393,1086,246,143,294
204,8.16,50,0,0.8647221922874451,885,165,1028,375,957,270,142,209
204,8.16,7,0,0.7744272947311401,281,1,607,485,444,243,325,484
204,8.16,44,0,0.5694538950920105,1247,194,1280,347,1263,270,32,152
205,8.2,47,0,0.7809923887252808,497,0,951,683,724,341,454,683
205,8.2,36,0,0.8338626027107239,198,205,247,314,223,260,48,108
205,8.2,39,0,0.8583784103393555,1020,99,1161,397,1090,248,140,298
205,8.2,50,0,0.902672529220581,885,169,1027,377,956,273,141,207
205,8.2,7,0,0.696988046169281,265,2,583,473,424,237,317,471
205,8.2,58,0,0.4407907724380493,1265,196,1278,342,1271,269,13,146
205,8.2,44,0,0.44717758893966675,1250,197,1280,341,1265,269,29,144
206,8.24,47,0,0.6705098748207092,542,0,998,681,770,341,456,681
206,8.24,36,0,0.8162397742271423,196,202,246,313,221,257,50,110
206,8.24,39,0,0.8703191876411438,1031,98,1169,397,1100,248,138,299
206,8.24,50,0,0.8459445834159851,887,165,1032,376,959,270,144,211
206,8.24,7,0,0.6299654841423035,274,2,602,478,438,240,327,476
207,8.28,47,0,0.820875346660614,569,0,1026,678,797,339,456,677
207,8.28,36,0,0.8355936408042908,193,202,245,314,219,258,51,111
207,8.28,39,0,0.9177719354629517,1040,99,1177,398,1109,249,136,298
207,8.28,50,0,0.8752452731132507,884,141,1047,381,965,261,163,240
207,8.28,7,0,0.906184732913971,262,1,598,488,430,245,336,486
208,8.32,47,0,0.8313544988632202,596,0,1058,687,827,343,461,687
208,8.32,36,0,0.8303000926971436,189,200,243,312,216,256,53,112
208,8.32,39,0,0.8998957872390747,1054,103,1190,399,1122,251,136,295
208,8.32,50,0,0.6505612134933472,839,54,1059,382,949,218,220,327
208,8.32,7,0,0.8654007315635681,237,1,573,495,405,248,335,493
209,8.36,47,0,0.8753902316093445,616,1,1082,699,849,350,466,698
209,8.36,36,0,0.8509389162063599,185,199,239,312,212,255,54,112
209,8.36,39,0,0.90351802110672,1063,105,1201,399,1132,252,137,293
209,8.36,7,0,0.7339071035385132,216,2,547,500,382,251,330,498
210,8.4,47,0,0.8629947900772095,673,0,1150,707,912,354,477,706
210,8.4,36,0,0.8395769596099854,177,198,233,313,205,256,56,114
210,8.4,39,0,0.8852849006652832,1075,115,1216,404,1145,259,140,289
210,8.4,7,0,0.9076351523399353,185,1,507,506,346,254,321,504
211,8.44,47,0,0.8108411431312561,718,2,1208,712,963,357,489,710
211,8.44,36,0,0.800436794757843,172,197,230,312,201,255,57,115
211,8.44,39,0,0.8952404260635376,1084,117,1228,404,1156,261,144,287
211,8.44,7,0,0.9140805006027222,176,1,491,509,334,255,314,507
212,8.48,47,0,0.9100711345672607,761,1,1241,685,1001,343,479,683
212,8.48,36,0,0.6481648683547974,166,199,223,313,194,256,57,114
212,8.48,39,0,0.8868200182914734,1094,121,1246,409,1170,265,151,287
212,8.48,7,0,0.9223290085792542,166,0,482,514,324,257,316,513
213,8.52,47,0,0.9146972298622131,784,1,1259,668,1022,335,475,667
213,8.52,39,0,0.8028733134269714,1102,123,1260,415,1181,269,158,292
213,8.52,7,0,0.9531029462814331,162,0,473,503,318,251,311,502
214,8.56,47,0,0.9026137590408325,806,2,1280,678,1043,340,473,676
214,8.56,7,0,0.9540480971336365,165,1,468,485,317,243,303,483
214,8.56,50,0,0.890562891960144,826,140,983,377,905,258,157,237
215,8.6,47,0,0.8992383480072021,820,1,1280,691,1050,346,459,690
215,8.6,7,0,0.9538909792900085,164,2,466,476,315,239,302,474
215,8.6,50,0,0.8607296943664551,823,148,977,380,900,264,154,231
216,8.64,47,0,0.8725225329399109,850,2,1280,690,1065,346,429,688
216,8.64,7,0,0.9354047775268555,152,1,458,475,305,238,306,473
216,8.64,50,0,0.8880468010902405,819,146,982,384,901,265,162,238
217,8.68,47,0,0.7274539470672607,926,1,1280,604,1103,303,353,603
217,8.68,7,0,0.9345057010650635,137,2,452,484,294,243,314,482
217,8.68,50,0,0.897262454032898,816,144,985,387,900,266,169,242
218,8.72,47,0,0.6977895498275757,978,2,1280,580,1129,291,301,577
218,8.72,7,0,0.9338902831077576,104,2,427,496,265,249,322,493
218,8.72,50,0,0.9018823504447937,812,138,985,378,898,258,173,239
219,8.76,47,0,0.7054156064987183,988,2,1280,580,1134,291,291,578
219,8.76,7,0,0.92092365026474,78,2,405,504,241,253,327,501
219,8.76,50,0,0.8848665952682495,807,132,985,371,896,252,177,238
220,8.8,47,0,0.9131272435188293,974,3,1280,666,1127,334,305,662
220,8.8,7,0,0.9207654595375061,40,1,371,517,206,259,330,515
220,8.8,50,0,0.7921783924102783,803,134,985,377,894,255,182,243
221,8.84,47,0,0.9142879247665405,979,3,1280,692,1129,348,300,688
221,8.84,7,0,0.9070231318473816,25,1,354,523,189,262,329,522
221,8.84,50,0,0.5531739592552185,785,133,967,381,876,257,181,247
221,8.84,62,0,0.6005585789680481,789,135,911,382,850,258,122,247
222,8.88,47,0,0.8695598244667053,1015,57,1280,701,1147,379,264,644
222,8.88,7,0,0.8988008499145508,12,1,342,531,177,266,330,530
222,8.88,50,0,0.9038711190223694,770,130,951,382,860,256,181,251
223,8.92,47,0,0.6296145915985107,1053,102,1280,710,1166,406,226,608
223,8.92,7,0,0.9139204621315002,5,1,332,531,168,266,327,529
223,8.92,62,0,0.9010241627693176,773,131,901,386,837,258,127,255
224,8.96,7,0,0.9389533996582031,4,2,312,498,158,250,308,496
224,8.96,50,0,0.9232872724533081,742,127,927,386,834,256,185,259
225,9.0,7,0,0.9425281286239624,0,1,304,488,152,244,303,486
225,9.0,50,0,0.9091113805770874,735,123,926,392,831,257,191,268
225,9.0,39,0,0.7924744486808777,1122,8,1280,412,1201,210,157,404
226,9.04,7,0,0.937764585018158,0,1,288,494,144,248,288,493
226,9.04,50,0,0.886970043182373,729,115,926,393,827,254,197,277
226,9.04,39,0,0.749864935874939,1135,68,1280,411,1207,240,144,343
227,9.08,7,0,0.9298301935195923,0,1,270,501,135,251,270,499
227,9.08,50,0,0.9240709543228149,725,110,923,387,824,249,198,277
227,9.08,39,0,0.810936689376831,1139,88,1280,411,1209,249,140,323
228,9.12,7,0,0.9247711896896362,0,1,248,511,124,256,248,509
228,9.12,50,0,0.8809470534324646,710,104,912,382,811,243,201,278
228,9.12,39,0,0.7234306335449219,1171,103,1280,413,1225,258,108,309
228,9.12,36,0,0.7955350875854492,114,171,187,321,151,246,72,149
229,9.16,7,0,0.9133330583572388,0,2,232,515,116,259,232,512
229,9.16,50,0,0.8454018235206604,694,99,901,383,797,241,206,283
229,9.16,39,0,0.6596729755401611,1187,108,1280,416,1233,262,92,307
229,9.16,36,0,0.8639261722564697,110,169,183,321,147,245,72,152
230,9.2,7,0,0.9156271815299988,0,2,215,520,107,261,215,517
230,9.2,50,0,0.816153347492218,655,93,860,389,757,241,205,296
230,9.2,36,0,0.9075619578361511,106,166,180,322,143,244,74,155
231,9.24,7,0,0.9213464856147766,0,2,204,525,102,264,204,523
231,9.24,50,0,0.7790528535842896,634,91,835,392,735,241,200,301
231,9.24,36,0,0.9202105402946472,104,165,178,322,141,243,74,156
231,9.24,65,0,0.6493979096412659,882,265,902,308,892,286,19,42
232,9.28,7,0,0.902197003364563,0,1,194,524,97,262,194,522
232,9.28,50,0,0.8946394920349121,613,90,815,396,714,243,201,305
232,9.28,36,0,0.927987277507782,101,164,177,322,139,243,75,157
232,9.28,65,0,0.6166523694992065,884,265,904,308,894,286,20,43
233,9.32,7,0,0.9069223403930664,0,2,185,509,92,256,185,507
233,9.32,50,0,0.9035480618476868,603,90,807,396,705,243,203,306
233,9.32,36,0,0.9205824732780457,99,164,177,323,138,243,77,159
233,9.32,65,0,0.6377049684524536,887,264,907,309,897,287,20,44
234,9.36,7,0,0.8766372799873352,0,3,172,488,86,245,172,484
234,9.36,50,0,0.9010522365570068,604,87,817,403,710,245,212,315
234,9.36,36,0,0.9125869870185852,97,164,177,324,137,244,79,160
234,9.36,65,0,0.7064774632453918,891,265,912,310,901,287,20,45
235,9.4,7,0,0.915596067905426,0,3,163,479,81,241,163,476
235,9.4,50,0,0.900248646736145,607,84,827,405,717,245,219,321
235,9.4,36,0,0.911972165107727,96,163,177,323,137,243,81,160
235,9.4,65,0,0.6882697939872742,893,265,914,310,904,288,20,45
236,9.44,7,0,0.9003523588180542,0,2,178,480,89,241,178,477
236,9.44,50,0,0.9151053428649902,598,80,822,396,710,238,223,316
236,9.44,36,0,0.905632734298706,94,162,178,323,136,242,84,161
236,9.44,65,0,0.6299769282341003,897,265,918,310,908,288,20,44
237,9.48,7,0,0.8616710305213928,0,1,192,488,96,245,192,486
237,9.48,50,0,0.9114128947257996,586,75,814,387,700,231,228,311
237,9.48,36,0,0.9072784781455994,92,161,178,323,135,242,86,162
237,9.48,65,0,0.6288197636604309,899,266,920,310,910,288,20,44
238,9.52,7,0,0.5745543837547302,0,0,213,503,106,252,213,503
238,9.52,50,0,0.9217726588249207,562,70,805,395,684,232,243,324
238,9.52,36,0,0.8911265134811401,91,161,181,326,136,244,89,164
238,9.52,65,0,0.6403536200523376,902,266,923,310,913,288,20,44
239,9.56,7,0,0.40534156560897827,3,2,226,518,114,260,222,515
239,9.56,50,0,0.7991876006126404,544,68,797,401,670,235,252,333
239,9.56,36,0,0.8967774510383606,90,162,182,328,136,245,92,165
239,9.56,65,0,0.6769130229949951,905,265,925,310,915,288,20,45
240,9.6,50,0,0.883618175983429,514,68,765,410,640,239,250,342
240,9.6,36,0,0.8955962657928467,91,162,186,329,138,246,94,166
240,9.6,65,0,0.7130538821220398,910,265,931,311,920,288,20,45
241,9.64,50,0,0.8507229685783386,495,69,739,417,617,243,244,347
241,9.64,36,0,0.892679750919342,93,164,190,331,141,248,97,167
241,9.64,65,0,0.7154741287231445,914,265,935,311,925,288,21,45
242,9.68,50,0,0.8979280591011047,468,74,705,424,586,249,237,349
242,9.68,36,0,0.8896507620811462,95,166,194,332,145,249,98,166
242,9.68,65,0,0.7294150590896606,920,266,941,312,930,289,21,46
243,9.72,50,0,0.9020814895629883,454,79,686,428,570,253,232,349
243,9.72,36,0,0.8840650916099548,95,168,195,334,145,251,100,166
243,9.72,65,0,0.7057958245277405,923,267,944,314,934,290,21,47
244,9.76,50,0,0.916168749332428,440,85,672,432,556,258,231,346
244,9.76,36,0,0.8902918100357056,92,169,195,336,144,253,103,167
244,9.76,65,0,0.7087488174438477,929,267,950,313,939,290,21,46
245,9.8,50,0,0.9161447286605835,421,89,658,434,539,262,236,345
245,9.8,36,0,0.8964089155197144,88,170,196,338,142,254,107,167
245,9.8,65,0,0.686079740524292,932,267,953,313,942,290,20,46
246,9.84,50,0,0.9393650889396667,380,68,639,434,510,251,259,365
246,9.84,36,0,0.9109772443771362,87,172,197,340,142,256,110,167
246,9.84,65,0,0.6862275004386902,936,266,956,312,946,289,20,45
247,9.88,50,0,0.9276711344718933,347,50,627,436,487,243,280,385
247,9.88,36,0,0.9186078906059265,87,172,200,341,143,256,113,168
247,9.88,65,0,0.6966935396194458,939,266,959,312,949,289,20,45
248,9.92,50,0,0.92525714635849,302,37,598,441,450,239,296,403
248,9.92,36,0,0.910489559173584,92,173,207,341,150,257,115,167
248,9.92,65,0,0.6656283140182495,945,265,966,311,956,288,20,46
249,9.96,50,0,0.9258294105529785,267,36,568,444,417,240,301,408
249,9.96,36,0,0.9302213788032532,96,173,213,342,155,257,117,168
249,9.96,65,0,0.6491150856018066,949,265,970,312,960,288,20,46
250,10.0,50,0,0.9346908330917358,256,59,544,450,400,254,288,390
250,10.0,36,0,0.9112715125083923,102,175,221,343,161,259,118,167
250,10.0,65,0,0.6569639444351196,955,266,975,312,965,289,20,46
251,10.04,50,0,0.9404767751693726,256,83,529,451,392,267,273,368
251,10.04,36,0,0.9207334518432617,108,175,228,344,168,260,120,168
251,10.04,65,0,0.6779201030731201,960,266,981,313,971,289,20,46
252,10.08,50,0,0.9464367628097534,251,132,499,452,375,292,248,319
252,10.08,36,0,0.9235368371009827,115,172,238,344,177,258,122,171
252,10.08,65,0,0.631147027015686,966,268,987,315,976,291,20,46
253,10.12,50,0,0.9391491413116455,233,154,476,450,354,302,243,295
253,10.12,36,0,0.912460207939148,120,169,245,344,182,257,125,174
253,10.12,65,0,0.6056620478630066,971,266,991,313,981,290,20,46
254,10.16,50,0,0.9164766669273376,210,184,456,456,333,320,246,272
254,10.16,36,0,0.9230719208717346,125,170,252,347,188,259,126,176
254,10.16,65,0,0.6537851691246033,977,268,998,315,988,291,20,46
255,10.2,50,0,0.9270492196083069,201,202,461,460,331,331,259,258
255,10.2,36,0,0.9295963644981384,128,169,257,348,192,259,128,179
255,10.2,65,0,0.6805571913719177,981,269,1001,315,991,292,20,46
256,10.24,50,0,0.9377811551094055,196,224,474,469,335,346,277,244
256,10.24,36,0,0.9290540218353271,132,166,265,349,199,258,132,183
256,10.24,65,0,0.6892690062522888,986,267,1006,315,996,291,20,47
257,10.28,50,0,0.9221362471580505,186,236,490,477,338,357,303,240
257,10.28,36,0,0.9208599925041199,135,163,271,350,203,256,135,186
257,10.28,65,0,0.6480875015258789,989,267,1010,315,999,291,21,48
258,10.32,50,0,0.9396725296974182,183,254,513,485,348,370,329,231
258,10.32,36,0,0.8969035744667053,140,158,282,352,211,255,141,194
258,10.32,65,0,0.6364986300468445,996,267,1017,315,1007,291,21,48
259,10.36,50,0,0.926156222820282,177,270,528,490,352,380,350,219
259,10.36,36,0,0.8947106003761292,144,154,290,354,217,254,146,199
259,10.36,65,0,0.6850851774215698,1001,268,1022,316,1011,292,21,48
260,10.4,50,0,0.8582505583763123,175,295,519,486,347,391,344,190
260,10.4,36,0,0.9035792350769043,147,150,295,353,221,252,148,203
260,10.4,65,0,0.6689181923866272,1007,267,1029,316,1018,292,21,48
261,10.44,50,0,0.8826255202293396,179,316,527,487,353,401,348,170
261,10.44,36,0,0.9144498705863953,148,146,297,354,223,250,148,208
261,10.44,65,0,0.648618221282959,1013,267,1033,315,1023,291,20,47
262,10.48,50,0,0.9036460518836975,186,342,529,490,357,416,343,148
262,10.48,36,0,0.9032469391822815,150,142,298,353,224,248,148,211
262,10.48,65,0,0.6488357186317444,1017,269,1038,317,1028,293,20,48
263,10.52,50,0,0.8979475498199463,181,353,537,491,359,422,356,137
263,10.52,36,0,0.9175674319267273,154,138,301,352,227,245,147,214
263,10.52,65,0,0.6644092798233032,1021,267,1043,316,1032,292,21,48
264,10.56,50,0,0.9208947420120239,171,359,551,493,361,426,380,134
264,10.56,36,0,0.9155561327934265,159,134,306,353,232,244,146,218
264,10.56,65,0,0.6314406991004944,1029,268,1050,316,1039,292,20,48
265,10.6,50,0,0.9057645797729492,152,358,570,495,361,427,418,137
265,10.6,36,0,0.9043596982955933,165,132,309,352,237,242,144,220
265,10.6,65,0,0.6850231885910034,1033,268,1055,317,1044,292,21,49
266,10.64,50,0,0.908690869808197,129,358,592,502,360,430,462,144
266,10.64,36,0,0.9070863723754883,172,130,316,355,244,242,144,224
266,10.64,65,0,0.7062743306159973,1041,266,1063,316,1052,291,21,49
267,10.68,50,0,0.9137542247772217,112,359,613,509,362,434,501,150
267,10.68,36,0,0.8980405926704407,175,129,318,355,247,242,142,225
267,10.68,65,0,0.5884252190589905,1046,267,1067,316,1057,292,20,48
268,10.72,50,0,0.9324095249176025,86,358,638,519,362,439,552,161
268,10.72,36,0,0.8993496298789978,173,129,316,356,245,242,143,226
268,10.72,65,0,0.6176479458808899,1052,266,1073,316,1062,291,21,49
269,10.76,50,0,0.9260713458061218,72,362,651,527,362,444,579,165
269,10.76,36,0,0.8956431150436401,171,130,316,358,244,244,145,227
269,10.76,65,0,0.672001838684082,1057,268,1078,317,1068,292,21,49
270,10.8,50,0,0.9144579172134399,48,361,673,537,360,449,624,176
270,10.8,36,0,0.914114773273468,172,127,321,359,246,243,148,231
270,10.8,65,0,0.6635230779647827,1064,268,1085,317,1075,292,21,49
271,10.84,50,0,0.9162344336509705,32,361,685,543,358,452,652,182
271,10.84,36,0,0.9011484384536743,175,125,327,360,251,242,152,234
271,10.84,65,0,0.5088980793952942,1069,268,1090,319,1080,294,21,50
272,10.88,50,0,0.9183365106582642,11,357,698,549,355,453,686,192
272,10.88,36,0,0.9147989153862,184,120,342,361,263,241,158,240
272,10.88,65,0,0.48162925243377686,1076,269,1097,319,1087,294,21,49
273,10.92,50,0,0.9003168940544128,0,352,723,556,361,454,723,204
273,10.92,36,0,0.898857831954956,191,118,352,362,271,240,161,244
273,10.92,65,0,0.6224508285522461,1080,269,1101,319,1091,294,21,50
274,10.96,50,0,0.8822488188743591,0,346,766,567,383,456,766,220
274,10.96,36,0,0.9003667235374451,198,112,362,363,280,237,164,250
274,10.96,65,0,0.607699453830719,1086,270,1107,320,1096,295,21,50
275,11.0,50,0,0.8961488008499146,0,339,809,578,404,458,809,238
275,11.0,36,0,0.907455325126648,203,108,367,362,285,235,164,253
275,11.0,65,0,0.6396002769470215,1091,269,1112,318,1102,294,20,49
276,11.04,50,0,0.8415218591690063,0,333,876,594,438,463,876,261
276,11.04,36,0,0.9194628596305847,206,107,370,365,288,236,163,258
276,11.04,65,0,0.6355480551719666,1097,271,1118,320,1108,296,21,49
277,11.08,50,0,0.8468838334083557,0,327,929,605,464,466,929,277
277,11.08,36,0,0.9281097054481506,211,108,374,368,293,238,162,260
277,11.08,65,0,0.6578295230865479,1101,272,1123,323,1112,297,21,50
277,11.08,69,0,0.4163869023323059,2,2,106,486,54,244,103,484
278,11.12,50,0,0.814402163028717,9,312,1002,614,506,463,992,302
278,11.12,36,0,0.9130175709724426,222,106,383,368,303,237,161,261
278,11.12,65,0,0.5548501014709473,1109,272,1130,322,1119,297,21,50
279,11.16,50,0,0.8483620882034302,32,297,1071,622,552,459,1039,325
279,11.16,36,0,0.9105874300003052,227,106,389,369,308,238,162,263
279,11.16,65,0,0.6875336766242981,1114,273,1135,323,1125,298,21,50
280,11.2,50,0,0.8096151351928711,59,266,1180,628,619,447,1120,362
280,11.2,36,0,0.9224891662597656,234,106,398,372,316,239,163,265
280,11.2,65,0,0.5817013382911682,1119,273,1140,323,1130,298,21,50
281,11.24,50,0,0.7997434139251709,82,239,1260,633,671,436,1177,393
281,11.24,36,0,0.9332371950149536,237,105,403,374,320,239,166,268
281,11.24,65,0,0.5165014266967773,1123,273,1145,323,1134,298,21,50
282,11.28,50,0,0.8172947764396667,115,201,1280,638,697,420,1164,436
282,11.28,36,0,0.9297541379928589,235,104,406,375,320,240,170,270
283,11.32,50,0,0.8077397346496582,132,168,1280,644,706,406,1147,476
283,11.32,36,0,0.9238563179969788,233,103,409,376,321,239,176,273
284,11.36,50,0,0.819155752658844,120,119,1280,675,700,397,1159,555
284,11.36,36,0,0.9228643178939819,233,102,416,378,325,240,183,275
284,11.36,65,0,0.4264090061187744,1134,272,1155,323,1145,298,21,50
285,11.4,50,0,0.7541841864585876,117,86,1280,700,698,393,1162,614
285,11.4,36,0,0.932945966720581,236,102,424,378,330,240,188,275
285,11.4,70,0,0.47211238741874695,435,288,1280,707,857,497,844,419
285,11.4,65,0,0.588678777217865,1138,272,1159,323,1148,298,21,51
286,11.44,36,0,0.9259572625160217,245,102,440,382,343,242,195,279
286,11.44,70,0,0.5987533926963806,590,370,1280,709,935,539,689,338
286,11.44,65,0,0.6238824129104614,1142,272,1164,325,1153,299,22,53
287,11.48,36,0,0.9245002269744873,252,104,453,385,353,245,200,280
287,11.48,70,0,0.5219513177871704,668,407,1280,703,974,555,611,295
287,11.48,65,0,0.6704908013343811,1146,276,1168,328,1157,302,21,51
287,11.48,69,0,0.6852487325668335,0,92,72,488,36,290,72,396
288,11.52,36,0,0.9209585189819336,269,104,475,385,372,245,205,280
288,11.52,65,0,0.5924788117408752,1151,275,1172,327,1162,301,21,52
289,11.56,36,0,0.9283971786499023,282,107,491,388,386,247,209,280
289,11.56,65,0,0.5799522399902344,1153,277,1175,329,1164,303,21,51
289,11.56,71,0,0.8762016296386719,12,0,236,433,124,216,223,433
290,11.6,36,0,0.9258086681365967,298,109,512,390,405,249,213,281
290,11.6,65,0,0.601272463798523,1157,277,1178,328,1167,303,21,51
290,11.6,71,0,0.9225936532020569,11,1,251,466,131,233,239,464
291,11.64,36,0,0.9218094348907471,311,110,529,391,420,250,217,281
291,11.64,65,0,0.6018680334091187,1158,277,1180,329,1169,303,21,51
291,11.64,71,0,0.9376862645149231,8,2,256,483,132,242,248,480
292,11.68,36,0,0.904966413974762,329,112,550,391,440,252,221,278
292,11.68,65,0,0.5738991498947144,1160,276,1182,329,1171,303,22,53
292,11.68,71,0,0.943495512008667,2,2,252,486,127,244,250,484
293,11.72,36,0,0.9170993566513062,340,114,568,392,454,253,227,278
293,11.72,65,0,0.6249227523803711,1161,275,1183,329,1172,302,21,53
293,11.72,71,0,0.9374284148216248,0,2,247,490,123,246,247,488
294,11.76,36,0,0.9169675707817078,363,121,599,398,481,259,235,277
294,11.76,65,0,0.5131428837776184,1164,279,1186,333,1175,306,22,53
294,11.76,71,0,0.9374244213104248,0,3,236,500,118,251,236,497
295,11.8,36,0,0.9188061356544495,380,123,626,404,503,264,245,280
295,11.8,65,0,0.6022663116455078,1166,279,1189,333,1178,306,22,54
295,11.8,71,0,0.930672287940979,0,3,229,502,114,252,229,499
296,11.84,36,0,0.8975642919540405,404,130,658,413,531,272,254,282
296,11.84,65,0,0.6429917812347412,1170,281,1192,334,1181,307,21,52
296,11.84,71,0,0.9279048442840576,0,3,226,504,113,254,226,501
297,11.88,36,0,0.9226270318031311,425,138,683,417,554,278,258,278
297,11.88,65,0,0.6259412169456482,1172,282,1193,334,1183,308,21,52
297,11.88,71,0,0.9166417717933655,0,3,224,502,112,252,224,499
298,11.92,36,0,0.8944624662399292,449,148,705,419,577,283,255,270
298,11.92,65,0,0.5448036789894104,1173,281,1194,333,1184,307,21,52
298,11.92,71,0,0.931821346282959,0,2,224,492,112,247,224,490
299,11.96,36,0,0.9028601050376892,466,158,721,421,593,290,254,263
299,11.96,65,0,0.5455348491668701,1173,280,1195,333,1184,307,21,52
299,11.96,71,0,0.9315244555473328,0,2,226,489,113,245,226,486
300,12.0,36,0,0.7959862947463989,492,171,737,422,614,296,245,251
300,12.0,65,0,0.5465733408927917,1173,279,1194,330,1184,305,21,51
300,12.0,71,0,0.9377248287200928,0,2,231,488,115,245,231,485
301,12.04,36,0,0.8566159605979919,517,180,760,423,639,302,242,243
301,12.04,65,0,0.556276261806488,1173,278,1194,330,1184,304,21,51
301,12.04,71,0,0.9269512891769409,1,2,239,489,120,246,237,486
302,12.08,36,0,0.8470661640167236,544,192,781,426,662,309,236,233
302,12.08,65,0,0.5019234418869019,1174,279,1195,332,1184,305,21,52
302,12.08,71,0,0.9301507472991943,10,2,251,488,130,245,240,486
303,12.12,36,0,0.785307765007019,568,198,802,430,685,314,234,231
303,12.12,65,0,0.5304036736488342,1174,280,1196,333,1185,306,21,52
303,12.12,71,0,0.9367029070854187,13,2,257,490,135,246,244,487
304,12.16,36,0,0.8381001353263855,600,205,834,436,717,320,233,230
304,12.16,65,0,0.5885884761810303,1175,281,1196,333,1186,307,21,52
304,12.16,71,0,0.9320038557052612,18,2,265,488,141,245,247,486
305,12.2,36,0,0.6818627715110779,619,208,855,440,737,324,235,232
305,12.2,65,0,0.5913590788841248,1175,281,1196,334,1186,308,20,52
305,12.2,71,0,0.9237051606178284,21,2,270,482,145,242,248,479
306,12.24,36,0,0.8221995830535889,671,210,909,443,790,326,238,233
306,12.24,65,0,0.5452909469604492,1174,281,1195,334,1184,308,21,53
306,12.24,71,0,0.9242660403251648,29,2,282,479,156,240,253,476
307,12.28,36,0,0.642650306224823,693,211,936,446,814,329,242,235
307,12.28,65,0,0.6345116496086121,1173,282,1193,335,1183,309,20,52
307,12.28,71,0,0.9371970295906067,37,2,299,479,168,241,261,476
308,12.32,36,0,0.8544772267341614,723,210,971,449,847,330,248,238
308,12.32,65,0,0.6521177291870117,1170,281,1192,334,1181,308,21,53
308,12.32,71,0,0.9277042746543884,50,2,324,479,187,240,273,477
309,12.36,36,0,0.7038064002990723,741,210,990,449,866,330,248,239
309,12.36,65,0,0.5942873358726501,1167,280,1189,335,1178,307,21,54
309,12.36,71,0,0.9334591627120972,63,1,349,481,206,241,285,479
310,12.4,36,0,0.8750394582748413,782,208,1031,446,907,327,248,237
310,12.4,65,0,0.639244019985199,1165,280,1187,335,1176,307,21,55
310,12.4,71,0,0.9456198811531067,93,1,387,482,240,241,294,480
311,12.44,36,0,0.8893013596534729,806,208,1052,442,929,325,245,233
311,12.44,65,0,0.6501955986022949,1163,279,1185,334,1174,307,21,55
311,12.44,71,0,0.9318028092384338,111,2,416,486,264,244,304,484
312,12.48,36,0,0.8852778673171997,830,209,1077,441,954,325,246,231
312,12.48,65,0,0.6220777034759521,1162,280,1183,335,1173,308,21,54
312,12.48,71,0,0.9195221066474915,141,2,451,488,296,245,309,485
313,12.52,36,0,0.8330385088920593,847,209,1096,440,972,325,249,230
313,12.52,65,0,0.6561158895492554,1162,280,1183,334,1172,307,21,54
313,12.52,71,0,0.9232785701751709,164,2,473,481,319,241,309,478
314,12.56,36,0,0.7937023043632507,868,210,1127,444,997,327,258,234
314,12.56,65,0,0.6189424991607666,1160,282,1182,335,1171,308,21,53
314,12.56,71,0,0.9233793616294861,194,1,491,455,342,228,296,453
315,12.6,36,0,0.9051834940910339,887,208,1154,446,1021,327,267,238
315,12.6,65,0,0.6285642981529236,1160,282,1181,335,1171,308,21,53
315,12.6,71,0,0.9234038591384888,206,1,496,438,351,219,289,436
316,12.64,36,0,0.9024952054023743,905,203,1188,449,1046,326,282,246
316,12.64,65,0,0.5310583710670471,1159,282,1179,335,1169,308,20,53
316,12.64,71,0,0.9320583343505859,209,0,500,432,354,216,290,431
317,12.68,36,0,0.905494213104248,920,201,1213,452,1067,326,292,250
317,12.68,65,0,0.3937073051929474,1157,283,1177,334,1167,309,20,51
317,12.68,71,0,0.9311533570289612,209,1,503,433,356,217,294,431
318,12.72,36,0,0.8548856377601624,939,193,1243,449,1091,321,304,256
318,12.72,71,0,0.9220741391181946,215,2,512,435,364,218,296,433
319,12.76,36,0,0.7268283367156982,946,191,1262,455,1104,323,315,264
319,12.76,71,0,0.9362784028053284,216,2,517,440,366,221,300,437
320,12.8,36,0,0.7088093161582947,956,187,1278,457,1117,322,322,270
320,12.8,71,0,0.9317732453346252,223,1,525,443,374,222,302,442
321,12.84,36,0,0.4697146713733673,958,184,1280,463,1119,323,321,278
321,12.84,71,0,0.9293909072875977,234,1,538,447,386,224,303,446
321,12.84,74,0,0.5829962491989136,1043,183,1267,465,1155,324,223,281
322,12.88,71,0,0.9225321412086487,265,0,570,453,418,227,304,453
322,12.88,74,0,0.771414577960968,1027,186,1252,469,1139,328,225,282
323,12.92,71,0,0.9337326884269714,292,0,595,455,443,227,302,455
323,12.92,74,0,0.8792045712471008,1027,180,1261,471,1144,326,233,290
324,12.96,71,0,0.9288252592086792,326,0,626,458,476,229,299,457
324,12.96,74,0,0.880565345287323,1044,182,1273,469,1158,325,229,286
325,13.0,71,0,0.9283724427223206,352,2,644,451,498,226,291,449
325,13.0,74,0,0.9063953161239624,1055,181,1280,467,1167,324,224,286
326,13.04,71,0,0.9304097890853882,382,4,663,437,522,220,281,433
326,13.04,74,0,0.9280247688293457,1074,177,1280,466,1177,322,205,288
327,13.08,71,0,0.9257209897041321,401,7,680,435,541,221,278,427
